Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature,Demand,DemandPredicted
2019-08-31,15,1,0,6046,3955,1207954,209,30,164675.7892069577,99244.11029140778
2019-09-30,15,1,0,5859,1963,1525821,29,29,318597.5431786752,338589.875330195
2019-10-31,15,1,0,5373,3613,502577,42,31,98440.19093684004,56527.951446043444
2019-11-30,15,1,0,6019,3577,1846892,27,25,274527.4771646017,253543.4780696788
2019-12-31,15,1,0,6211,1019,1266292,5,13,250657.25272869784,322438.55822589574
2020-01-31,15,1,0,7671,4660,856627,2,10,16766.896273742106,-205881.51532094038
2020-02-29,15,1,0,7403,2128,558022,27,7,31609.008733696843,-39248.86288826255
2020-03-31,15,1,0,6983,2077,1111041,25,32,108235.3634472867,124702.01245115223
2020-04-30,15,1,0,3277,8052,2902218,13,34,174276.13684448943,334684.9645474986
2020-05-31,15,1,0,3018,8454,3793775,6,33,134386.27894304082,499170.60761181975
2020-06-30,15,1,0,6282,4546,600223,178,25,63441.51203636325,-102596.04483531525
2020-07-31,15,1,0,7248,4563,1932372,264,29,88857.68170744747,51816.15602412697
2020-08-31,15,1,0,3799,3967,1852015,292,33,541960.1317067137,460701.3064714099
2020-09-30,15,1,0,4833,403,544029,12,33,205567.32228283733,375925.71511846123
2020-10-31,15,1,0,5347,407,528130,24,27,167062.6245900334,320770.09946121485
2020-11-30,15,1,0,4726,1720,1078801,27,29,356591.8247109846,383926.3951461912
2020-12-31,15,1,0,7396,1223,1088618,11,11,70650.96637279252,152058.95944542787
2021-01-31,15,1,0,4943,2752,1087793,5,14,287884.1772026625,288290.2682702147
2021-02-28,15,1,0,7357,4150,1491402,9,13,64099.08604615623,-3119.8088303169784
2021-03-31,15,1,0,4328,3192,1316610,28,27,388957.5801919695,367945.26064651925
2021-04-30,15,1,0,1428,4158,2310378,1,31,1017506.3422111606,758368.0408538921
2021-05-31,15,1,0,3419,5188,3487799,26,32,841066.3909702415,681225.0373109466
2021-06-30,15,1,0,5386,1173,855145,175,26,242667.0960535485,323821.26642413303
2021-07-31,15,1,0,3997,3073,731316,150,34,240394.84217558824,296764.6364207801
2021-08-31,15,1,0,7456,3273,728693,173,26,31296.91313128801,-85850.13986875245
2021-09-30,15,1,0,3457,3095,711559,41,35,264485.5408509673,347847.6943226762
2021-10-31,15,1,0,6605,4364,1538809,31,35,137452.56251549482,74196.10022620246
2021-11-30,15,1,0,3010,935,706189,18,29,394450.7904730645,547890.9042201397
2021-12-31,15,1,0,6737,2301,697550,12,7,81693.35978401538,69892.53382467125
2022-01-31,15,1,0,6889,4475,682047,22,9,47323.26766061368,-137798.11201712152
2022-02-28,15,1,0,7159,3229,1220806,1,13,81845.56518461267,38903.51428658433
2022-03-31,15,1,0,7756,2471,1770777,41,31,38654.26093381902,143918.9806671417
2022-04-30,15,1,0,3141,8208,3625617,5,29,185675.0092489504,489487.1934683862
2022-05-31,15,1,0,1745,5636,2550831,14,33,740380.5980334996,629449.4221300461
2022-06-30,15,1,0,5515,4887,1927652,268,28,272108.54366471764,221472.02414710354
2022-07-31,15,1,0,6613,4554,1365355,167,29,116249.56080417706,12471.975081992829
2022-08-31,15,1,0,4593,3242,744028,233,26,202161.16919659244,222585.20237546033
2022-09-30,15,1,0,3101,705,1325054,48,26,747435.1346092134,718771.1161207095
2022-10-31,15,1,0,5129,3247,1416904,17,37,324084.9187508233,295606.2284861501
2022-11-30,15,1,0,4113,2129,1628446,39,30,603062.2698432707,542258.5430404488
2022-12-31,15,1,0,6959,2809,1627073,20,5,145011.85405161136,180303.60302017324
2023-01-31,15,1,0,6303,2951,945365,14,12,134330.67141406832,105213.60316553019
2023-02-28,15,1,0,7742,1124,727230,21,7,20281.45393880136,42641.32389384567
2023-03-31,15,1,0,4124,2442,556590,2,33,196125.8084808912,299625.9179607843
2023-04-30,15,1,0,3241,5899,2664891,15,25,541904.5918399118,461227.41395439
2023-05-31,15,1,0,1444,7493,2419096,28,33,325294.70954341034,473666.6825472124
2023-06-30,15,1,0,5732,3835,787199,258,34,127572.33224528306,59735.76289097539
2023-07-31,15,1,0,5582,2108,1033925,152,32,238807.54098884808,259537.66684526688
2023-08-31,15,1,0,7912,3083,712211,231,25,4966.49312064929,-131613.48472828668
2023-09-30,15,1,0,5801,4996,1370236,5,35,166559.89134881407,73848.77356063177
2023-10-31,15,1,0,3299,3641,773128,9,32,269706.82524621434,337180.8555020847
2023-11-30,15,1,0,7734,1562,1764562,33,36,47919.55846689944,218074.1464686658
2023-12-31,15,1,0,3934,563,596508,8,10,284030.6029197026,482868.62789348955
2015-01-31,15,2,0,4843,3166,1507023,92,20,384442.007711225,338600.4291647154
2015-02-28,15,2,0,4656,1220,821658,78,21,296554.12143944873,389980.21787648404
2015-03-31,15,2,0,6190,3198,1274409,171,38,185230.57571815336,147474.43144819667
2015-04-30,15,2,0,2270,7550,2529183,195,39,285711.6193781002,418236.8300770856
2015-05-31,15,2,0,3058,8442,3583471,167,38,128879.68902017963,459757.40258617006
2015-06-30,15,2,0,5759,1564,726643,233,29,167874.198523911,222513.35746973736
2015-07-31,15,2,0,6260,2437,505969,328,32,80021.81477680136,57155.81132731719
2015-08-31,15,2,0,5976,2397,1190172,343,29,220350.53777144343,225909.98333619212
2015-09-30,15,2,0,3599,3369,1112308,130,33,381813.63439502666,387846.70662924804
2015-10-31,15,2,0,3720,1154,1485686,193,32,692290.4986321566,615894.0213610202
2015-11-30,15,2,0,5442,566,668745,170,39,200169.7186959668,321759.4597325026
2015-12-31,15,2,0,5008,795,1622827,56,23,552761.8885306972,529240.2657623704
2016-01-31,15,2,0,7495,4141,1962847,79,20,66294.65024537596,71209.69831516425
2016-02-29,15,2,0,7937,2483,985404,60,20,5345.3807928977685,-33327.00229400972
2016-03-31,15,2,0,5851,3864,1920036,105,37,293143.5355527399,258475.53853816312
2016-04-30,15,2,0,2474,4151,2319099,137,31,859965.9376770556,617978.988667588
2016-05-31,15,2,0,2423,5186,3926319,128,39,1153414.8955521977,858293.4038104113
2016-06-30,15,2,0,7626,4691,1393472,375,26,30815.98862313215,-103209.11134092175
2016-07-31,15,2,0,4289,3759,1498777,284,27,403523.2244998501,361630.9014375608
2016-08-31,15,2,0,6744,2691,1458453,339,33,159915.23948400837,170332.40791795883
2016-09-30,15,2,0,5259,493,1879491,115,31,608106.2010622625,572027.2357337092
2016-10-31,15,2,0,5890,4929,600157,153,37,71177.7092386469,-82870.71372668268
2016-11-30,15,2,0,5134,1177,918750,122,37,285732.690724969,345566.3648503417
2016-12-31,15,2,0,5808,1292,1920872,89,24,450011.733747768,469740.3942858412
2017-01-31,15,2,0,7934,3445,1241703,51,20,6022.679187300668,-62777.69086248392
2017-02-28,15,2,0,6044,1700,1197889,86,21,237064.05665578408,274821.7718221956
2017-03-31,15,2,0,4323,2166,936953,162,36,326444.36357626744,380468.979066039
2017-04-30,15,2,0,1598,5454,2154019,109,32,674900.5973361998,603134.5377918512
2017-05-31,15,2,0,2530,8401,2620795,183,38,112528.2529698498,326928.4789837039
2017-06-30,15,2,0,3807,559,912790,254,34,448428.979007746,565794.7172074107
2017-07-31,15,2,0,4036,4626,902374,240,34,216297.75894223384,203230.77594899104
2017-08-31,15,2,0,4113,2086,1963143,389,29,731584.3131565903,608983.5202556597
2017-09-30,15,2,0,7075,2221,1173856,194,31,101805.19989418164,124696.58604221302
2017-10-31,15,2,0,4646,3455,737807,193,35,190003.24913806363,193882.7487839423
2017-11-30,15,2,0,4969,3839,1240102,198,33,268459.1461730099,218729.03464529035
2017-12-31,15,2,0,7726,3315,1388119,83,22,29644.123945534127,6907.45405042302
2018-01-31,15,2,0,6144,4990,1299767,60,21,133518.00808438484,19540.84006452554
2018-02-28,15,2,0,3223,3729,1416928,99,21,493989.7518731506,464794.0983809633
2018-03-31,15,2,0,5221,924,1379872,114,39,429620.8685753812,467412.17229487875
2018-04-30,15,2,0,1846,5935,2194478,122,31,570357.6721285264,524781.0113413332
2018-05-31,15,2,0,2968,7463,2709951,146,39,285361.13403189695,372578.9326971022
2018-06-30,15,2,0,7608,3335,683596,393,29,20881.006036511808,-137148.92712892336
2018-07-31,15,2,0,7183,667,1732199,266,33,163197.81304984575,341607.93010683986
2018-08-31,15,2,0,4619,3699,875078,230,28,217108.0078900069,212341.10232984187
2018-09-30,15,2,0,6115,4385,820042,149,32,98581.95236974464,-11953.736589043157
2018-10-31,15,2,0,6876,1246,1624854,101,39,196108.215053704,295165.28616182134
2018-11-30,15,2,0,3645,3465,1108716,199,33,370138.25861806615,372260.69268850784
2018-12-31,15,2,0,6709,120,1725161,65,24,274135.5033264649,429038.2773555446
2019-01-31,15,2,0,5826,2822,996676,66,22,185393.58058345955,178150.51359124033
2019-02-28,15,2,0,6308,2561,922803,71,20,139217.29952057826,124430.91720139893
2019-03-31,15,2,0,7267,4218,946721,167,32,45755.53742877809,-110383.36925087761
2019-04-30,15,2,0,3119,8657,2218076,189,39,46336.97198999817,169430.77513698995
2019-05-31,15,2,0,2451,8943,2647123,169,35,4300.751382253673,307351.96295406617
2019-06-30,15,2,0,6258,4441,1903889,309,32,208900.1974835973,177998.46992213518
2019-07-31,15,2,0,7339,4505,1692319,214,25,69265.44878774541,14900.892403909056
2019-08-31,15,2,0,3675,479,1183307,398,33,605347.9819851845,617792.294670057
2019-09-30,15,2,0,5696,434,741226,109,33,202949.2032261428,325893.495870775
2019-10-31,15,2,0,4044,460,614590,177,38,288208.3848165507,469561.20650841226
2019-11-30,15,2,0,3648,4596,1321343,140,37,350153.65322705515,325122.7685369284
2019-12-31,15,2,0,5829,910,524996,83,22,127878.62376816115,226922.73822725992
2020-01-31,15,2,0,6422,4492,934713,63,21,91839.96129572684,-39947.83515241236
2020-02-29,15,2,0,3885,4623,1934718,91,20,481760.9783869754,422048.7525858483
2020-03-31,15,2,0,6760,4193,1886809,127,35,155338.14386027007,130940.9809505628
2020-04-30,15,2,0,1913,7842,2474655,111,32,235650.1819658276,419259.9570072315
2020-05-31,15,2,0,1253,6555,2050666,100,33,464751.0168100186,503319.0410166049
2020-06-30,15,2,0,6597,710,1602578,374,32,258334.69256682985,372594.0612941006
2020-07-31,15,2,0,5884,3481,896748,295,34,144930.30821815875,84414.01850096317
2020-08-31,15,2,0,7568,1010,1602810,375,28,76294.98259889624,242847.88291979808
2020-09-30,15,2,0,4504,4221,1408163,152,31,325443.5699774212,276863.01605682046
2020-10-31,15,2,0,6266,417,1105687,191,33,228199.15472205187,332216.0048952982
2020-11-30,15,2,0,6937,1678,883732,124,38,95210.89977460873,114540.98757062528
2020-12-31,15,2,0,6474,314,715795,85,22,131545.4186140028,250170.89136097344
2021-01-31,15,2,0,4133,1598,1463851,68,24,581214.9305072401,540846.0260020122
2021-02-28,15,2,0,6845,2555,629754,94,21,64861.16447884826,11808.42674610365
2021-03-31,15,2,0,5803,4694,977259,137,37,127715.97791859363,9948.09948795373
2021-04-30,15,2,0,1643,5861,2315550,129,37,636875.0059510269,591829.1581469397
2021-05-31,15,2,0,2898,8283,3839987,116,34,186008.56147908696,550826.8103137801
2021-06-30,15,2,0,6289,4475,1744026,333,28,186535.4945899224,127681.7996094638
2021-07-31,15,2,0,7093,4388,1590118,222,25,91760.30663261328,21459.31611204455
2021-08-31,15,2,0,4938,1169,874508,395,27,290891.1036548902,377181.9535112187
2021-09-30,15,2,0,4810,376,1727581,171,35,659604.4461066585,610354.2670348797
2021-10-31,15,2,0,6490,2936,1528491,176,30,193695.9044301921,195382.3415016053
2021-11-30,15,2,0,5468,3232,1129763,140,32,228461.70551858557,197299.066255058
2021-12-31,15,2,0,5479,3877,929963,67,22,166170.60051800436,122653.8176984046
2022-01-31,15,2,0,7154,4643,927452,75,20,47127.49316853927,-133081.28592721839
2022-02-28,15,2,0,6095,1954,1129913,88,22,210157.35412242103,241018.22647925568
2022-03-31,15,2,0,6878,2782,1469088,152,30,141767.91581180296,156363.96711165263
2022-04-30,15,2,0,1520,4568,2561023,163,30,1017222.8698953204,758488.1974515663
2022-05-31,15,2,0,3360,7984,3321559,199,31,210560.1584828469,410258.7997611577
2022-06-30,15,2,0,5512,1491,554160,248,28,143558.06836198113,226522.22075195672
2022-07-31,15,2,0,7373,1291,1517607,277,29,101363.16556660549,227342.42206480855
2022-08-31,15,2,0,3754,1527,1584340,385,33,697413.349909998,624576.7880780109
2022-09-30,15,2,0,6398,1499,1556405,138,38,259162.37381793445,332560.18389077234
2022-10-31,15,2,0,3936,2980,1377177,100,36,466858.6302366735,442307.3457054799
2022-11-30,15,2,0,7586,1521,566766,127,36,24186.035514070765,-3765.36728623294
2022-12-31,15,2,0,5774,917,935748,76,20,233508.894466449,326762.8035381874
2023-01-31,15,2,0,5257,2190,1746825,84,21,452289.1921568981,440419.13157171203
2023-02-28,15,2,0,3729,3469,1485459,90,21,485986.0833430006,442148.7277825719
2023-03-31,15,2,0,5783,482,1843638,163,31,482972.709763149,530928.0606008507
2023-04-30,15,2,0,2349,4428,3150474,174,36,1125938.552836832,772574.7652815614
2023-05-31,15,2,0,2110,5555,3196935,158,36,895005.9024826328,710143.9036874787
2023-06-30,15,2,0,5642,3118,1066903,247,34,204901.7723317094,182538.24768483246
2023-07-31,15,2,0,7165,915,1236422,365,33,115505.59823521507,223006.3435969267
2023-08-31,15,2,0,7618,833,1485503,363,29,63859.83033529082,231707.6542247298
2023-09-30,15,2,0,4418,1466,1641291,199,38,614417.78544188,559197.9285563469
2023-10-31,15,2,0,4505,2752,1408187,125,35,426125.05365616526,401258.011824301
2023-11-30,15,2,0,7195,3529,1502175,180,36,91340.94548968248,68923.74148067234
2023-12-31,15,2,0,6196,3832,608869,84,23,78504.63153529738,-19622.428425932696
2015-01-31,15,3,0,4459,4645,1453260,51,21,309781.45039162115,253391.1875041822
2015-02-28,15,3,0,4421,3807,944093,55,21,242873.69227616984,231971.5863068373
2015-03-31,15,3,0,4188,806,876026,157,32,379736.8344813263,489759.51826062676
2015-04-30,15,3,0,1500,4632,3960317,114,38,1554899.489113806,1048788.464918296
2015-05-31,15,3,0,1910,5731,3018335,158,33,828604.9095969137,701904.2987178632
2015-06-30,15,3,0,7250,1781,1866949,211,32,139742.97306281523,266965.19992844824
2015-07-31,15,3,0,3873,289,1657470,294,30,827189.2326506644,721514.9666296201
2015-08-31,15,3,0,5920,1428,1285996,270,28,280794.1529907718,328553.7918772789
2015-09-30,15,3,0,4298,2107,1183812,151,31,418863.266160051,427009.9372156955
2015-10-31,15,3,0,5162,740,1591522,169,33,517630.5110802092,516760.5852041095
2015-11-30,15,3,0,3478,662,1035658,133,35,542016.4791214935,586796.9333908351
2015-12-31,15,3,0,5549,4026,1417038,74,20,238954.41101256345,184753.50887867576
2016-01-31,15,3,0,4823,855,1569049,56,21,563354.5228715286,536503.3697460331
2016-02-29,15,3,0,4820,3008,534460,91,23,141077.63394204553,172097.02009206288
2016-03-31,15,3,0,5107,1551,1227149,183,31,366741.6181046976,390163.1177185682
2016-04-30,15,3,0,2973,8378,3502490,153,38,143845.14450839636,454177.87677853566
2016-05-31,15,3,0,3320,8424,2982340,146,31,105072.56621835592,308206.4569352561
2016-06-30,15,3,0,7207,2110,829199,231,27,62632.683169564334,43568.60576249595
2016-07-31,15,3,0,6933,1720,1936024,217,25,208162.19679523952,323809.8272829067
2016-08-31,15,3,0,7705,1660,1833328,268,34,54544.987110907336,221052.1019652398
2016-09-30,15,3,0,5949,2973,924462,137,35,158230.2055318937,132018.48358638235
2016-10-31,15,3,0,4131,4210,1579025,146,34,404837.83089369134,342872.86127214547
2016-11-30,15,3,0,6637,169,1992169,173,38,332408.397052286,470026.4845688296
2016-12-31,15,3,0,3423,1436,932709,77,23,448015.4532521316,524103.762092594
2017-01-31,15,3,0,6693,2623,915157,96,21,105560.6380651334,74147.64780872548
2017-02-28,15,3,0,5064,3157,1013345,77,22,240764.40143181483,227727.26191140857
2017-03-31,15,3,0,5438,4656,727812,118,34,111927.35695765432,3376.0017780851636
2017-04-30,15,3,0,3020,8035,3044541,104,39,196370.49633032567,402272.9520291301
2017-05-31,15,3,0,1869,8358,3954490,169,33,204857.9953359349,680053.9879003543
2017-06-30,15,3,0,3313,2574,1266287,215,34,528714.168752037,526080.7129469302
2017-07-31,15,3,0,5699,3767,1121719,302,33,186877.8691330701,134069.3543995731
2017-08-31,15,3,0,4924,4474,1996090,385,25,384202.4025310807,338892.7977139112
2017-09-30,15,3,0,6183,1105,861900,109,36,171408.56074876807,247231.9705837538
2017-10-31,15,3,0,3471,4228,1431860,123,36,428151.88104285207,388025.8510897619
2017-11-30,15,3,0,3986,3563,630075,138,38,190410.17118681053,227846.36135649166
2017-12-31,15,3,0,5950,1419,1133786,83,22,244275.11865351448,293943.5474956203
2018-01-31,15,3,0,7404,2051,538879,62,20,30816.51802088379,-29226.001146578343
2018-02-28,15,3,0,6136,4575,1586622,97,23,180782.53918286625,110399.93883804712
2018-03-31,15,3,0,3424,3434,1647314,166,31,581130.6454146655,516276.3342921225
2018-04-30,15,3,0,1223,6113,2246047,190,37,605107.1792997508,589958.520021326
2018-05-31,15,3,0,1720,8039,3793223,176,38,307236.8421789224,684305.5660901794
2018-06-30,15,3,0,4794,2407,1147042,331,34,336056.65383083466,350316.87727567623
2018-07-31,15,3,0,4115,4750,530742,306,30,121116.85220612348,111493.47316826467
2018-08-31,15,3,0,6632,4337,1227449,259,26,108145.05439393356,15648.593853201377
2018-09-30,15,3,0,4451,3733,1550112,127,31,401104.5474342035,347212.2793977737
2018-10-31,15,3,0,4707,1336,1124946,199,37,393830.4704726119,421538.8692268239
2018-11-30,15,3,0,6748,857,1156820,199,37,163402.78562822286,257443.41370709898
2018-12-31,15,3,0,7509,3224,1053195,59,21,41153.95318090335,-25703.724756438456
2019-01-31,15,3,0,6291,2588,1049004,60,21,159175.24813973915,157512.15959142175
2019-02-28,15,3,0,5949,4065,991976,65,20,138838.40404274763,56745.3621843556
2019-03-31,15,3,0,3634,3850,1586210,153,34,493716.5394550288,448793.37427457114
2019-04-30,15,3,0,3125,7234,3130514,108,35,368078.1938675464,472667.7643454253
2019-05-31,15,3,0,1492,6843,2058094,108,39,396117.6848316947,468206.4817920853
2019-06-30,15,3,0,3962,627,1224761,378,32,574745.7193479433,603772.9028831666
2019-07-31,15,3,0,5355,1550,750280,236,31,205012.2541580045,280722.7419951477
2019-08-31,15,3,0,5054,3676,1083561,333,31,235237.26966588377,203136.22383385737
2019-09-30,15,3,0,6062,1744,944320,112,37,184038.3838718636,222645.47330145014
2019-10-31,15,3,0,5042,3816,1267030,169,35,268877.20041099755,223485.46683912078
2019-11-30,15,3,0,5678,1141,1650532,185,36,417704.4323862077,445535.1457400361
2019-12-31,15,3,0,5653,2181,610765,79,23,135464.2267439982,160885.94544950343
2020-01-31,15,3,0,5901,2879,756404,63,24,134578.8255022229,113505.76680818683
2020-02-29,15,3,0,4131,926,1399767,96,21,606787.545698278,591946.0294549227
2020-03-31,15,3,0,6682,342,1631213,110,38,257997.50220213103,408416.02269157104
2020-04-30,15,3,0,3206,7307,3788770,195,33,419583.0903259573,583300.901702181
2020-05-31,15,3,0,3387,5737,3871591,171,37,803452.8923883324,696675.0481077472
2020-06-30,15,3,0,3858,767,1659445,282,34,785388.0346031564,680982.9676835937
2020-07-31,15,3,0,6990,4484,1610164,281,33,101332.475680165,23502.768081344453
2020-08-31,15,3,0,7488,4036,778164,218,33,27228.93610940783,-148700.83961268247
2020-09-30,15,3,0,7977,1694,533143,112,31,1081.3820940326866,-61088.644291051474
2020-10-31,15,3,0,4209,3158,557344,123,30,170994.20331531065,232774.46779400032
2020-11-30,15,3,0,6446,2352,808523,124,37,115666.6287212122,99970.23025053603
2020-12-31,15,3,0,4746,1219,525204,95,22,184474.98035407855,327483.3188142848
2021-01-31,15,3,0,4348,3957,1588218,66,22,404792.6559917299,353652.6524765949
2021-02-28,15,3,0,7247,3611,1523147,65,20,85304.39011475017,58985.060980062015
2021-03-31,15,3,0,4894,458,592351,182,39,218100.83889973356,384151.84317168006
2021-04-30,15,3,0,2839,4148,3614249,126,37,1252440.035147495,865234.465027494
2021-05-31,15,3,0,3034,8964,2778377,110,36,0.0,257013.7553400291
2021-06-30,15,3,0,4370,4181,1707604,380,34,413243.61879128375,360494.05345753004
2021-07-31,15,3,0,5678,3788,846553,239,32,141749.07238239772,78208.22802198262
