Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature,Demand
2015-10-31,5,4,0,6602,3403,1977378,28,28,214133.14856301007
2015-11-30,5,4,0,7953,792,1412169,13,25,7084.116000709919
2015-12-31,5,4,0,7045,1547,760121,7,9,74889.3294728113
2016-01-31,5,4,0,4071,1457,721836,21,11,296838.4957139182
2016-02-29,5,4,0,6694,2778,1830066,17,10,205877.75134318118
2016-03-31,5,4,0,7803,2876,1537362,20,36,25342.656136233778
2016-04-30,5,4,0,2832,5627,3654423,13,26,880302.008155903
2016-05-31,5,4,0,2969,5176,3802198,3,30,1011746.7017051385
2016-06-30,5,4,0,6637,648,1263532,160,30,199364.76216914307
2016-07-31,5,4,0,6546,4805,1813111,242,30,152830.67776097168
2016-08-31,5,4,0,3418,1536,1939984,191,28,920686.5620959543
2016-09-30,5,4,0,3328,3858,1791165,36,25,596179.2315429519
2016-10-31,5,4,0,7369,3384,512115,30,38,25051.04153582887
2016-11-30,5,4,0,4797,2719,529659,22,30,147727.20715220293
2016-12-31,5,4,0,6358,4326,1771886,22,8,188090.85839483098
2017-01-31,5,4,0,3730,505,747390,24,5,376347.38023931364
2017-02-28,5,4,0,3445,3214,1993922,1,11,728483.5356472406
2017-03-31,5,4,0,6730,703,1280172,41,31,186934.6454190992
2017-04-30,5,4,0,3001,8286,2962522,30,32,141892.45108123473
2017-05-31,5,4,0,2895,7624,2316297,41,32,222308.10989852194
2017-06-30,5,4,0,4670,171,807443,178,34,329520.3311195871
2017-07-31,5,4,0,5443,3116,1743390,164,34,363455.83844387374
2017-08-31,5,4,0,3097,899,940565,280,30,518578.2092719248
2017-09-30,5,4,0,7801,3026,906658,34,33,14728.460960691771
2017-10-31,5,4,0,7997,2947,884000,22,30,0.0
2017-11-30,5,4,0,5737,966,676116,49,26,170506.3493037658
2017-12-31,5,4,0,4621,2050,1581810,8,10,515229.41893047205
2018-01-31,5,4,0,3828,3107,700444,25,14,238730.6835813932
2018-02-28,5,4,0,7783,4827,1808829,6,8,22368.257813110744
2018-03-31,5,4,0,3016,3267,1613367,33,33,639064.1019172167
2018-04-30,5,4,0,2218,4883,2516810,4,27,829123.918099692
2018-05-31,5,4,0,1677,6731,2779986,46,31,549130.7950555005
2018-06-30,5,4,0,4261,1728,1322262,245,31,498780.5997879916
2018-07-31,5,4,0,3690,2313,1147738,264,26,458821.6527421038
2018-08-31,5,4,0,4605,1034,1555120,237,25,583615.8681190314
2018-09-30,5,4,0,3688,3614,769511,37,37,247652.63598877442
2018-10-31,5,4,0,7458,1965,1249954,26,26,65799.96985238421
2018-11-30,5,4,0,5574,1293,1284358,1,31,333076.5926646662
2018-12-31,5,4,0,7596,3605,694775,0,12,20843.411289471467
2019-01-31,5,4,0,7074,3655,670331,6,9,45857.231753402404
2019-02-28,5,4,0,4491,117,544906,5,8,235780.0118555156
2019-03-31,5,4,0,3986,3203,773422,31,30,249463.54896990425
2019-04-30,5,4,0,3055,4099,2848081,39,39,956129.1004553775
2019-05-31,5,4,0,1806,6627,3950149,19,31,799786.7592545917
2019-06-30,5,4,0,6658,3308,748952,168,33,79176.80464094249
2019-07-31,5,4,0,5873,236,1493567,273,29,386258.54568574426
2019-08-31,5,4,0,5399,2706,1983815,240,26,450148.8479836948
2019-09-30,5,4,0,3610,3299,1101544,26,28,382139.72639171383
2019-10-31,5,4,0,6521,3510,620642,4,33,69746.92234972557
2019-11-30,5,4,0,3646,2933,1708965,17,33,625918.6991382494
2019-12-31,5,4,0,3379,2930,1319617,8,13,513231.28853094816
2020-01-31,5,4,0,7419,3922,1423904,0,13,57937.3636105293
2020-02-29,5,4,0,4402,358,1394768,20,5,601995.7131706873
2020-03-31,5,4,0,3236,1911,909947,2,28,426373.61729086406
2020-04-30,5,4,0,1238,7010,3069907,33,39,567853.0827365924
2020-05-31,5,4,0,3269,8749,3052358,49,35,45246.219064932935
2020-06-30,5,4,0,3293,4372,779905,238,29,235256.9546185123
2020-07-31,5,4,0,6073,1425,538842,158,27,109054.29418458934
2020-08-31,5,4,0,5846,3812,673540,174,27,104209.81909167574
2020-09-30,5,4,0,5804,1206,1781975,22,27,422996.03279745614
2020-10-31,5,4,0,3545,813,965495,37,25,488804.731768563
2020-11-30,5,4,0,3538,144,1518763,3,39,833249.4258016413
2020-12-31,5,4,0,4930,1522,951404,5,8,302997.073572971
2021-01-31,5,4,0,6780,1895,1722263,26,9,206751.562767186
2021-02-28,5,4,0,4852,1318,1555635,3,11,521935.8391305587
2021-03-31,5,4,0,6925,396,676571,47,26,86692.4036888248
2021-04-30,5,4,0,3007,6334,3562720,36,30,653992.8541845939
2021-05-31,5,4,0,1720,4656,3024959,44,31,1142460.2490151825
2021-06-30,5,4,0,4332,2448,986573,152,34,328804.0157034317
2021-07-31,5,4,0,4838,496,1004057,293,26,374703.9274745023
2021-08-31,5,4,0,5308,3802,1648564,284,31,319478.74450177565
2021-09-30,5,4,0,6709,3588,1533123,0,34,148199.26504732564
2021-10-31,5,4,0,6727,4581,1123834,20,37,87368.30896693238
2021-11-30,5,4,0,3501,3853,941235,6,34,301971.5201836748
2021-12-31,5,4,0,7193,1962,1382907,12,8,108637.0014498695
2022-01-31,5,4,0,6028,3748,561201,2,8,80467.47922149545
2022-02-28,5,4,0,6808,395,764180,26,12,108617.80658247176
2022-03-31,5,4,0,6220,4080,730591,41,25,88534.5021579716
2022-04-30,5,4,0,2422,7326,3583282,11,25,458743.4811009333
2022-05-31,5,4,0,1518,5453,2504398,22,39,796093.7091781882
2022-06-30,5,4,0,6266,4645,1258938,217,30,131454.6142353806
2022-07-31,5,4,0,4524,857,1888990,159,28,742022.0771666965
2022-08-31,5,4,0,7429,2291,934463,189,28,49427.511499005144
2022-09-30,5,4,0,6094,4341,1958237,7,35,240576.48729878067
2022-10-31,5,4,0,7279,1716,1636840,22,34,118859.6580214126
2022-11-30,5,4,0,3673,4664,1632108,12,38,423836.8251410526
2022-12-31,5,4,0,5117,4529,580009,17,9,103463.18043993488
2023-01-31,5,4,0,7758,3103,1192919,6,7,23324.25473446851
2023-02-28,5,4,0,7064,4729,700179,13,12,38641.61402729889
2023-03-31,5,4,0,3284,4110,1729208,37,34,552363.6374596568
2023-04-30,5,4,0,1778,5428,2436367,15,29,748667.2495312832
2023-05-31,5,4,0,3081,4661,3689984,13,29,1090191.1550444076
2023-06-30,5,4,0,5111,2235,1512477,243,27,409890.0736045741
2023-07-31,5,4,0,6792,157,1262845,241,27,186958.31083504148
2023-08-31,5,4,0,6208,2302,1291060,228,32,214733.42090536008
2023-09-30,5,4,0,5599,1937,999217,18,33,234954.2919683303
2023-10-31,5,4,0,6021,3847,816301,0,31,115235.80101943173
2023-11-30,5,4,0,5874,1756,723847,23,39,154561.20304722583
2023-12-31,5,4,0,3448,4109,850168,5,12,262174.4553622585
2015-01-31,5,5,0,7794,3692,1480195,5,12,22115.6753702685
2015-02-28,5,5,0,6160,2361,1837401,5,12,311027.26840875176
2015-03-31,5,5,0,4091,279,1389228,5,12,657449.1860617779
2015-04-30,5,5,0,2754,5976,2828870,5,12,619599.8658174663
2015-05-31,5,5,0,1465,5510,2225099,5,12,701552.5971831592
2015-06-30,5,5,0,7444,3667,743949,5,12,30423.153036620377
2015-07-31,5,5,0,7678,226,1898855,5,12,73837.68954114433
2015-08-31,5,5,0,4955,3335,625772,5,12,149576.81106311904
2015-09-30,5,5,0,3348,3164,1145675,5,12,431205.16451957315
2015-10-31,5,5,0,5353,1197,1950423,5,12,558842.2058166508
2015-11-30,5,5,0,6642,273,1649315,5,12,270956.08673796745
2015-12-31,5,5,0,7216,901,1577039,5,12,138552.7846358225
2016-01-31,5,5,0,5676,3517,504217,5,12,88988.40386195917
2016-02-29,5,5,0,5399,4510,930263,5,12,150333.55213709932
2016-03-31,5,5,0,3432,3672,1025019,5,12,345699.90461056837
2016-04-30,5,5,0,1275,5983,2538067,5,12,711057.6977932638
2016-05-31,5,5,0,3340,7072,2789369,5,12,344278.22827094246
2016-06-30,5,5,0,5402,4754,1583519,5,12,241635.0500880108
2016-07-31,5,5,0,5102,3251,1726328,5,12,398549.68236612243
2016-08-31,5,5,0,7251,4672,661858,5,12,29597.89975475258
2016-09-30,5,5,0,5025,4651,1388748,5,12,248624.73080692536
2016-10-31,5,5,0,7890,776,1762993,5,12,21549.099099397557
2016-11-30,5,5,0,4330,1381,605926,5,12,235088.14920686072
2016-12-31,5,5,0,3283,1802,1272439,5,12,599450.9731141378
2017-01-31,5,5,0,7949,3526,1739093,5,12,6337.062378333873
2017-02-28,5,5,0,3640,4983,654085,5,12,158485.78531322713
2017-03-31,5,5,0,4083,2086,1191847,5,12,447735.2692392253
2017-04-30,5,5,0,2646,7057,3446527,5,12,492635.367551736
2017-05-31,5,5,0,3067,4257,2067353,5,12,669906.6253077855
2017-06-30,5,5,0,7321,4730,1648775,5,12,65912.88235762806
2017-07-31,5,5,0,3898,4642,1653488,5,12,409123.33650057483
2017-08-31,5,5,0,5982,4104,762390,5,12,104248.07438375527
2017-09-30,5,5,0,5082,1154,1205542,5,12,382925.6836117421
2017-10-31,5,5,0,4721,3048,1934400,5,12,523285.45388608094
2017-11-30,5,5,0,4716,1820,564520,5,12,184638.10655204748
2017-12-31,5,5,0,4860,774,816712,5,12,292741.40077991696
2018-01-31,5,5,0,5201,122,1949942,5,12,672491.9728905472
2018-02-28,5,5,0,7594,1329,1633191,5,12,70114.25966240844
2018-03-31,5,5,0,6523,1732,1455366,5,12,216478.64833544815
2018-04-30,5,5,0,1893,5545,3815468,5,12,1112798.8402421577
2018-05-31,5,5,0,2805,4373,2380915,5,12,792533.5333528098
2018-06-30,5,5,0,7902,1738,1550448,5,12,14851.359377885685
2018-07-31,5,5,0,7987,3657,1932009,5,12,1431.4053769997104
2018-08-31,5,5,0,3586,4513,1169373,5,12,320633.71122766705
2018-09-30,5,5,0,7957,1806,1872060,5,12,7479.362639304804
2018-10-31,5,5,0,3959,3055,1762154,5,12,586874.6537973246
2018-11-30,5,5,0,3030,2448,975797,5,12,440745.15490213776
2018-12-31,5,5,0,4980,3017,1783867,5,12,446737.30563245545
2019-01-31,5,5,0,3270,292,873267,5,12,499389.3443875028
2019-02-28,5,5,0,3022,3323,624654,5,12,244706.07801959052
2019-03-31,5,5,0,6379,4810,789133,5,12,74084.3171077721
2019-04-30,5,5,0,1942,7166,2088020,5,12,318518.063462566
2019-05-31,5,5,0,2569,7790,2871363,5,12,257138.12925802148
2019-06-30,5,5,0,7384,3507,809092,5,12,37782.81347275899
2019-07-31,5,5,0,3592,1073,1384260,5,12,671324.4781159437
2019-08-31,5,5,0,4340,1784,1353850,5,12,496033.7637409103
2019-09-30,5,5,0,4436,1247,1445647,5,12,554283.5425889037
2019-10-31,5,5,0,4706,4156,650938,5,12,143820.6151415874
2019-11-30,5,5,0,3232,358,1266361,5,12,724457.5806305123
2019-12-31,5,5,0,3131,4576,1865399,5,12,556270.3448400348
2020-01-31,5,5,0,5619,3407,834977,5,12,154026.13689769834
2020-02-29,5,5,0,7629,4184,1906511,5,12,46828.4179934982
2020-03-31,5,5,0,6885,1901,626086,5,12,68616.61295952326
2020-04-30,5,5,0,3105,4387,2682553,5,12,838784.3879862013
2020-05-31,5,5,0,2820,5976,2938257,5,12,635457.3564878171
2020-06-30,5,5,0,4212,434,1423550,5,12,641184.9485483734
2020-07-31,5,5,0,7227,2721,1419796,5,12,95255.91233608076
2020-08-31,5,5,0,6158,4026,1178346,5,12,149407.050023857
2020-09-30,5,5,0,7793,4268,1867322,5,12,24979.7531848011
2020-10-31,5,5,0,5168,4514,1760638,5,12,309545.6576096803
2020-11-30,5,5,0,5507,4455,1418881,5,12,222471.56012441032
2020-12-31,5,5,0,6125,1367,688008,5,12,136521.03986331625
2021-01-31,5,5,0,6641,1320,623699,5,12,90200.72618016244
2021-02-28,5,5,0,7596,3968,897227,5,12,25097.149105892433
2021-03-31,5,5,0,5922,2657,719152,5,12,131351.9453960602
2021-04-30,5,5,0,1987,6682,2114077,5,12,405785.6879754244
2021-05-31,5,5,0,3409,6718,2754763,5,12,397313.7403245628
2021-06-30,5,5,0,5203,4881,835691,5,12,133168.25541277888
2021-07-31,5,5,0,4688,1812,1152301,5,12,380525.58421880356
2021-08-31,5,5,0,4556,1767,1517706,5,12,524461.5866734235
2021-09-30,5,5,0,5931,2779,1846765,5,12,329359.42960376915
2021-10-31,5,5,0,3182,2864,702230,5,12,287874.84658624633
2021-11-30,5,5,0,3896,4911,714339,5,12,165854.7033566521
2021-12-31,5,5,0,7394,2446,800057,5,12,43883.90093978576
2022-01-31,5,5,0,3029,931,853964,5,12,475473.21583815455
2022-02-28,5,5,0,4177,822,553830,5,12,240320.5170514829
2022-03-31,5,5,0,5287,2857,1554439,5,12,359061.0479616562
2022-04-30,5,5,0,1539,5166,3314136,5,12,1135669.9788817063
2022-05-31,5,5,0,2820,6162,3212557,5,12,651675.152366838
2022-06-30,5,5,0,7681,2123,1462674,5,12,44124.05634651436
2022-07-31,5,5,0,6957,2036,1131885,5,12,113803.80378322728
2022-08-31,5,5,0,5026,1961,1218174,5,12,353673.61005866947
2022-09-30,5,5,0,6298,626,1979170,5,12,391152.18213571794
2022-10-31,5,5,0,6784,2776,1185616,5,12,124206.1965735479
2022-11-30,5,5,0,4279,2310,1851626,5,12,639270.233897774
2022-12-31,5,5,0,6652,810,1271688,5,12,194577.5328083668
2023-01-31,5,5,0,4185,4976,1075386,5,12,228374.12627261406
2023-02-28,5,5,0,5375,3752,1556297,5,12,296926.4417569224
2023-03-31,5,5,0,7574,1259,1271740,5,12,57831.10197831881
2023-04-30,5,5,0,1981,8656,2926112,5,12,78003.25603848712
2023-05-31,5,5,0,2629,7052,2389233,5,12,343487.7347164313
2023-06-30,5,5,0,4282,3840,877927,5,12,233324.2759782132
2023-07-31,5,5,0,7496,4342,1372142,5,12,44370.280399388685
2023-08-31,5,5,0,6623,4373,1125026,5,12,99103.35659530672
2023-09-30,5,5,0,4250,2763,1601747,5,12,519428.7458574071
2023-10-31,5,5,0,5576,3888,1820032,5,12,312274.84965029935
2023-11-30,5,5,0,5442,198,1657800,5,12,517972.24973405595
2023-12-31,5,5,0,5171,1799,1646746,5,12,465272.64425602666
2015-01-31,5,6,0,7381,1730,1463392,5,12,90992.72455563968
2015-02-28,5,6,0,4247,4646,1845455,5,12,417358.07282199286
2015-03-31,5,6,0,7330,1026,1822756,5,12,134647.73976691
2015-04-30,5,6,0,1815,5269,2327764,5,12,742921.6235623683
2015-05-31,5,6,0,1934,8669,3493901,5,12,90029.5006676507
2015-06-30,5,6,0,3187,2733,1235334,5,12,516738.10995007906
2015-07-31,5,6,0,5102,3714,1971191,5,12,418263.39533414843
2015-08-31,5,6,0,6490,600,1379478,5,12,242575.99774926747
2015-09-30,5,6,0,5414,360,1752969,5,12,543488.4866589011
2015-10-31,5,6,0,4207,2875,866249,5,12,279014.9207012636
2015-11-30,5,6,0,4154,2002,1366472,5,12,510170.495723728
2015-12-31,5,6,0,4882,694,1450541,5,12,521321.0188415038
2016-01-31,5,6,0,4204,4940,1253758,5,12,267312.51536013104
2016-02-29,5,6,0,7226,2020,665081,5,12,49687.87735803756
2016-03-31,5,6,0,6297,321,1334668,5,12,273574.56152698665
2016-04-30,5,6,0,3369,8100,2339095,5,12,131837.65885184426
2016-05-31,5,6,0,3261,4906,2231385,5,12,599037.4666140542
2016-06-30,5,6,0,5702,2902,948932,5,12,184262.25585207337
2016-07-31,5,6,0,6114,4993,1803694,5,12,188404.90144471108
2016-08-31,5,6,0,4086,2886,843568,5,12,279878.40826180106
2016-09-30,5,6,0,3419,3442,701651,5,12,247608.7268224804
2016-10-31,5,6,0,4304,1216,1042541,5,12,416206.69815274223
2016-11-30,5,6,0,5526,1632,1038178,5,12,262449.5218495548
2016-12-31,5,6,0,6661,4391,1242025,5,12,105967.69598996326
2017-01-31,5,6,0,6777,1316,682626,5,12,88867.88763414988
2017-02-28,5,6,0,6295,2729,579867,5,12,85883.00488337796
2017-03-31,5,6,0,5383,1988,1880314,5,12,478466.3315053597
2017-04-30,5,6,0,1316,4619,2120905,5,12,859879.6793375603
2017-05-31,5,6,0,2473,7435,2591475,5,12,306991.35947570484
2017-06-30,5,6,0,5030,1419,1188865,5,12,371339.71132205834
2017-07-31,5,6,0,3354,3701,1833125,5,12,625367.5959827563
2017-08-31,5,6,0,5540,3227,1475447,5,12,290306.53090648074
2017-09-30,5,6,0,7404,3246,707158,5,12,33470.40753208686
2017-10-31,5,6,0,5693,3885,865316,5,12,141376.26322507448
2017-11-30,5,6,0,5757,1244,1006954,5,12,242953.96015315416
2017-12-31,5,6,0,3189,4724,1515865,5,12,431619.19798930624
2018-01-31,5,6,0,6600,321,1673975,5,12,281967.4107784708
2018-02-28,5,6,0,3188,4339,991027,5,12,307805.82983975863
2018-03-31,5,6,0,6625,219,951600,5,12,159276.43771250412
2018-04-30,5,6,0,2483,5725,3115503,5,12,777734.716988087
2018-05-31,5,6,0,3035,8163,3848774,5,12,215817.6021611514
2018-06-30,5,6,0,5874,4318,558800,5,12,76967.2911718984
2018-07-31,5,6,0,6726,1704,1101523,5,12,141827.47462366024
2018-08-31,5,6,0,7944,4061,500208,5,12,1814.930946107233
2018-09-30,5,6,0,6626,1712,1665451,5,12,231053.41816951692
2018-10-31,5,6,0,5318,2618,1530318,5,12,363099.062419078
2018-11-30,5,6,0,4406,3491,661723,5,12,181550.1950338436
2018-12-31,5,6,0,5418,4310,1510058,5,12,253098.95448658193
2019-01-31,5,6,0,4675,3752,1795261,5,12,433961.22935063206
2019-02-28,5,6,0,5315,2339,1861993,5,12,461705.0060826242
2019-03-31,5,6,0,6237,1938,1103215,5,12,190364.29532480965
2019-04-30,5,6,0,1981,8582,2589403,5,12,85090.36375068114
2019-05-31,5,6,0,1222,4076,2144990,5,12,991836.7386223701
2019-06-30,5,6,0,4995,2288,1398319,5,12,391084.09836422105
2019-07-31,5,6,0,3602,3438,1193037,5,12,404478.75213958527
2019-08-31,5,6,0,6884,4644,506736,5,12,34029.19366213188
2019-09-30,5,6,0,4205,1406,1704952,5,12,681786.578465253
2019-10-31,5,6,0,6991,585,605449,5,12,71198.7846089431
2019-11-30,5,6,0,4138,2297,766565,5,12,275227.59795223805
2019-12-31,5,6,0,5430,281,833342,5,12,259122.81777777767
2020-01-31,5,6,0,7296,538,692640,5,12,57075.4042661251
2020-02-29,5,6,0,4647,2677,735528,5,12,216204.41050172062
2020-03-31,5,6,0,7771,2877,576388,5,12,11066.910646094477
2020-04-30,5,6,0,2618,5453,2899456,5,12,765192.898338437
2020-05-31,5,6,0,1663,6432,3743883,5,12,839967.9439033566
2020-06-30,5,6,0,5163,516,761878,5,12,254471.88014504773
2020-07-31,5,6,0,7380,4376,1096926,5,12,43362.89812875281
2020-08-31,5,6,0,4236,3421,1427520,5,12,415432.096432195
2020-09-30,5,6,0,3305,1403,708486,5,12,350694.82817467296
2020-10-31,5,6,0,6547,1370,993674,5,12,152665.48988074673
2020-11-30,5,6,0,3010,752,616556,5,12,352270.4449005685
2020-12-31,5,6,0,7746,362,1106196,5,12,33319.36109582437
2021-01-31,5,6,0,3989,2256,1451967,5,12,544767.6338963639
2021-02-28,5,6,0,6231,271,1726283,5,12,369707.71655726485
2021-03-31,5,6,0,5300,1777,1503722,5,12,406711.8643708294
2021-04-30,5,6,0,3493,6723,2332983,5,12,329588.68208060745
2021-05-31,5,6,0,3424,5555,3751489,5,12,817317.5384069533
2021-06-30,5,6,0,3063,244,1344280,5,12,806844.7267569333
2021-07-31,5,6,0,7041,3049,1656445,5,12,130740.4893157087
2021-08-31,5,6,0,7794,609,946349,5,12,22392.374535634135
2021-09-30,5,6,0,4235,2228,1146458,5,12,405424.61784847494
2021-10-31,5,6,0,7705,1409,884275,5,12,27218.611669313585
2021-11-30,5,6,0,3249,4065,1099909,5,12,357229.5173731714
2021-12-31,5,6,0,7816,3476,1732940,5,12,24029.99472417494
2022-01-31,5,6,0,3120,3495,897696,5,12,334249.05250946706
2022-02-28,5,6,0,6345,1845,1661375,5,12,272642.25649556186
2022-03-31,5,6,0,3605,2121,695017,5,12,291491.1204080626
2022-04-30,5,6,0,1769,8805,2520164,5,12,36961.61600002725
2022-05-31,5,6,0,1953,4437,3251876,5,12,1242550.5058898982
2022-06-30,5,6,0,7639,3394,598692,5,12,16665.08447019314
2022-07-31,5,6,0,7481,1645,1463092,5,12,77099.73720488393
2022-08-31,5,6,0,4656,131,1736670,5,12,714957.5251379228
2022-09-30,5,6,0,5563,1115,1092215,5,12,291127.23663855006
2022-10-31,5,6,0,7777,657,600087,5,12,15299.965080230231
2022-11-30,5,6,0,5840,2067,1532510,5,12,318148.4098922041
2022-12-31,5,6,0,6622,2364,1865159,5,12,236214.6650387532
2023-01-31,5,6,0,7776,851,616009,5,12,15409.28980314074
2023-02-28,5,6,0,3300,232,1423277,5,12,814343.496529022
2023-03-31,5,6,0,7583,2967,1383308,5,12,47936.21068152399
2023-04-30,5,6,0,2156,7282,3845364,5,12,529555.9595407674
2023-05-31,5,6,0,1520,4033,2251520,5,12,1004040.8873051039
2023-06-30,5,6,0,7044,1681,1243729,5,12,120451.3616489207
2023-07-31,5,6,0,7721,1590,1182779,5,12,33588.54675161088
2023-08-31,5,6,0,6626,4972,917967,5,12,70182.43738986808
2023-09-30,5,6,0,6260,3222,806866,5,12,112332.89461462024
2023-10-31,5,6,0,3555,973,1352718,5,12,669910.7276293351
2023-11-30,5,6,0,4740,432,1402294,5,12,543629.7811650953
2023-12-31,5,6,0,7104,2481,1986487,5,12,160497.92715703588
2015-01-31,6,0,0,4441,1268,1349801,5,7,515464.4719616872
2015-02-28,6,0,0,3032,1178,1917148,5,7,1034212.7453618901
2015-03-31,6,0,0,6732,893,1962083,34,31,279351.35516851756
2015-04-30,6,0,0,1458,6494,3113223,2,39,706547.7709809683
2015-05-31,6,0,0,1575,8101,3843424,10,32,304894.6245226297
2015-06-30,6,0,0,3076,251,1678737,257,34,1004096.9313436337
2015-07-31,6,0,0,3182,669,1773674,225,27,988368.8424966738
2015-08-31,6,0,0,7582,3760,1665396,171,31,50159.40016364845
2015-09-30,6,0,0,6261,889,1038245,45,31,203001.93632665707
2015-10-31,6,0,0,6645,4095,1111355,35,29,102232.25864893176
2015-11-30,6,0,0,5115,4765,1828154,9,28,309525.03327779146
2015-12-31,6,0,0,5822,4428,625581,21,9,86301.62953506455
2016-01-31,6,0,0,6531,1746,1294864,26,11,191159.59456088042
2016-02-29,6,0,0,6598,2448,891418,3,7,113409.26975508
2016-03-31,6,0,0,6552,1166,1109769,31,33,174417.05401632842
2016-04-30,6,0,0,1385,6424,3707119,48,26,874594.7942486235
2016-05-31,6,0,0,1575,7210,2378714,45,29,378039.0653487552
2016-06-30,6,0,0,3942,4979,561470,200,32,126990.2878043761
2016-07-31,6,0,0,7218,2935,785563,260,34,51477.668369672676
2016-08-31,6,0,0,6625,4884,1794773,261,31,140532.24297117686
2016-09-30,6,0,0,6734,3402,1038960,33,35,101918.42130654823
2016-10-31,6,0,0,5201,575,521415,40,29,170601.82581765356
2016-11-30,6,0,0,3056,3007,571062,7,27,234786.13885538836
2016-12-31,6,0,0,6474,540,901785,17,6,161338.79307172218
2017-01-31,6,0,0,4824,3663,1229800,28,10,289057.7804421178
2017-02-28,6,0,0,4523,4404,639622,28,8,141704.40487111395
2017-03-31,6,0,0,5170,2513,725724,20,39,184784.83111040443
2017-04-30,6,0,0,2702,5322,3320508,7,39,896840.4996494245
2017-05-31,6,0,0,3078,8734,3127808,32,39,54573.85404683654
2017-06-30,6,0,0,3339,3124,766351,227,29,291217.73313031805
2017-07-31,6,0,0,4715,4531,1889450,167,29,384501.05206263164
2017-08-31,6,0,0,3077,1010,747532,281,32,408198.03543906787
2017-09-30,6,0,0,3125,919,968122,19,36,529465.403721162
2017-10-31,6,0,0,3755,4006,1759625,28,34,517362.70350904396
2017-11-30,6,0,0,4695,844,1719390,36,29,643171.5767015503
