Date,Crop,State,Season,Price,Arrivals,Production,Rainfall,Temperature
2022-06-30,Peas & beans (Pulses),Haryana,Rabi,3523,1827,1957895,277,30
2022-07-31,Peas & beans (Pulses),Haryana,Rabi,7595,1507,1091721,248,27
2022-08-31,Peas & beans (Pulses),Haryana,Rabi,3712,3377,1700351,158,32
2022-09-30,Peas & beans (Pulses),Haryana,Rabi,5943,4006,1869296,6,39
2022-10-31,Peas & beans (Pulses),Haryana,Rabi,5823,3201,981251,14,35
2022-11-30,Peas & beans (Pulses),Haryana,Rabi,5017,3590,1861530,10,25
2022-12-31,Peas & beans (Pulses),Haryana,Rabi,5667,3723,1148556,4,13
2023-01-31,Peas & beans (Pulses),Haryana,Rabi,4273,2892,775457,27,12
2023-02-28,Peas & beans (Pulses),Haryana,Rabi,7861,3103,1425796,7,7
2023-03-31,Peas & beans (Pulses),Haryana,Rabi,3322,2065,1334374,34,25
2023-04-30,Peas & beans (Pulses),Haryana,Rabi,2054,8860,2201930,33,38
2023-05-31,Peas & beans (Pulses),Haryana,Rabi,1754,8627,3791000,43,38
2023-06-30,Peas & beans (Pulses),Haryana,Rabi,6315,1733,1762109,245,33
2023-07-31,Peas & beans (Pulses),Haryana,Rabi,7480,407,1081922,263,25
2023-08-31,Peas & beans (Pulses),Haryana,Rabi,6958,2689,897051,211,25
2023-09-30,Peas & beans (Pulses),Haryana,Rabi,3521,1321,970511,32,29
2023-10-31,Peas & beans (Pulses),Haryana,Rabi,7080,3355,1610706,33,34
2023-11-30,Peas & beans (Pulses),Haryana,Rabi,6072,2893,1145954,34,39
2023-12-31,Peas & beans (Pulses),Haryana,Rabi,3749,3515,1992659,6,12
2015-01-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7734,3175,1634350,73,23
2015-02-28,Peas & beans (Pulses),Tamil Nadu,Rabi,4375,3388,1662616,51,20
2015-03-31,Peas & beans (Pulses),Tamil Nadu,Rabi,4867,350,1142648,163,39
2015-04-30,Peas & beans (Pulses),Tamil Nadu,Rabi,1764,6863,2781439,151,30
2015-05-31,Peas & beans (Pulses),Tamil Nadu,Rabi,2259,6331,3141509,143,35
2015-06-30,Peas & beans (Pulses),Tamil Nadu,Rabi,7779,610,543131,251,25
2015-07-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3245,211,1030164,396,33
2015-08-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5329,3655,855890,233,32
2015-09-30,Peas & beans (Pulses),Tamil Nadu,Rabi,3106,3398,1470917,190,39
2015-10-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7168,3622,1019378,198,38
2015-11-30,Peas & beans (Pulses),Tamil Nadu,Rabi,5202,158,1700359,137,37
2015-12-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5461,3041,1740506,72,23
2016-01-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5000,4167,1250829,64,20
2016-02-29,Peas & beans (Pulses),Tamil Nadu,Rabi,4408,1319,714005,67,22
2016-03-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3337,4720,1388008,191,33
2016-04-30,Peas & beans (Pulses),Tamil Nadu,Rabi,1274,8401,2358298,106,38
2016-05-31,Peas & beans (Pulses),Tamil Nadu,Rabi,2551,6801,3039956,158,30
2016-06-30,Peas & beans (Pulses),Tamil Nadu,Rabi,7144,2353,1699057,306,25
2016-07-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7307,3405,805624,252,29
2016-08-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7912,3423,893633,381,33
2016-09-30,Peas & beans (Pulses),Tamil Nadu,Rabi,5135,3116,706718,145,33
2016-10-31,Peas & beans (Pulses),Tamil Nadu,Rabi,4820,1602,1048027,120,36
2016-11-30,Peas & beans (Pulses),Tamil Nadu,Rabi,6817,1148,1938009,160,33
2016-12-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3465,4501,1609244,65,23
2017-01-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7484,938,1968575,76,20
2017-02-28,Peas & beans (Pulses),Tamil Nadu,Rabi,5205,2700,1456026,59,22
2017-03-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7148,3399,1655743,154,35
2017-04-30,Peas & beans (Pulses),Tamil Nadu,Rabi,2607,5887,2362152,193,39
2017-05-31,Peas & beans (Pulses),Tamil Nadu,Rabi,1526,7307,2648460,141,39
2017-06-30,Peas & beans (Pulses),Tamil Nadu,Rabi,4826,4143,543750,264,33
2017-07-31,Peas & beans (Pulses),Tamil Nadu,Rabi,6259,4200,1578894,289,28
2017-08-31,Peas & beans (Pulses),Tamil Nadu,Rabi,6276,506,591905,305,25
2017-09-30,Peas & beans (Pulses),Tamil Nadu,Rabi,5363,4552,1493852,108,39
2017-10-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5601,4275,1919332,111,39
2017-11-30,Peas & beans (Pulses),Tamil Nadu,Rabi,6277,2636,1543383,127,31
2017-12-31,Peas & beans (Pulses),Tamil Nadu,Rabi,4039,3203,674971,51,20
2018-01-31,Peas & beans (Pulses),Tamil Nadu,Rabi,4842,3442,816797,53,24
2018-02-28,Peas & beans (Pulses),Tamil Nadu,Rabi,6087,3119,1015391,97,20
2018-03-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3478,925,1171771,125,33
2018-04-30,Peas & beans (Pulses),Tamil Nadu,Rabi,2292,6438,2810301,191,35
2018-05-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3484,6495,2640084,113,30
2018-06-30,Peas & beans (Pulses),Tamil Nadu,Rabi,3087,3715,1526205,366,34
2018-07-31,Peas & beans (Pulses),Tamil Nadu,Rabi,4164,2839,708391,305,29
2018-08-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7561,193,835620,309,27
2018-09-30,Peas & beans (Pulses),Tamil Nadu,Rabi,7680,4473,1495411,144,39
2018-10-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3217,4598,744090,169,32
2018-11-30,Peas & beans (Pulses),Tamil Nadu,Rabi,6694,4071,987764,167,37
2018-12-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5910,4794,1045593,82,20
2019-01-31,Peas & beans (Pulses),Tamil Nadu,Rabi,4902,4436,1631546,75,20
2019-02-28,Peas & beans (Pulses),Tamil Nadu,Rabi,4030,2783,933624,79,21
2019-03-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7995,3941,1343163,121,38
2019-04-30,Peas & beans (Pulses),Tamil Nadu,Rabi,3357,4799,2665368,169,33
2019-05-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3323,7148,2124749,168,36
2019-06-30,Peas & beans (Pulses),Tamil Nadu,Rabi,7402,197,648401,289,33
2019-07-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3697,1621,552606,300,30
2019-08-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7271,1894,659871,218,25
2019-09-30,Peas & beans (Pulses),Tamil Nadu,Rabi,6384,4435,1185779,141,35
2019-10-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7103,3095,666389,113,39
2019-11-30,Peas & beans (Pulses),Tamil Nadu,Rabi,5817,2234,1694825,107,38
2019-12-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5774,2478,1048627,87,21
2020-01-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5834,1568,1441291,74,23
2020-02-29,Peas & beans (Pulses),Tamil Nadu,Rabi,7199,4241,1435059,73,24
2020-03-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3451,1744,601308,188,36
2020-04-30,Peas & beans (Pulses),Tamil Nadu,Rabi,2736,8850,2368757,131,33
2020-05-31,Peas & beans (Pulses),Tamil Nadu,Rabi,2922,8799,2234464,139,34
2020-06-30,Peas & beans (Pulses),Tamil Nadu,Rabi,5095,3381,1158495,336,31
2020-07-31,Peas & beans (Pulses),Tamil Nadu,Rabi,6704,3585,1329960,369,30
2020-08-31,Peas & beans (Pulses),Tamil Nadu,Rabi,6494,1181,855682,362,25
2020-09-30,Peas & beans (Pulses),Tamil Nadu,Rabi,7889,990,521660,197,38
2020-10-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7128,3604,700400,178,33
2020-11-30,Peas & beans (Pulses),Tamil Nadu,Rabi,7368,2340,1934170,132,34
2020-12-31,Peas & beans (Pulses),Tamil Nadu,Rabi,6114,3518,1840932,89,20
2021-01-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7189,492,1294275,57,20
2021-02-28,Peas & beans (Pulses),Tamil Nadu,Rabi,5172,3247,953908,98,23
2021-03-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7968,368,1481977,166,35
2021-04-30,Peas & beans (Pulses),Tamil Nadu,Rabi,3299,4859,2152020,171,35
2021-05-31,Peas & beans (Pulses),Tamil Nadu,Rabi,2275,7226,3780084,167,32
2021-06-30,Peas & beans (Pulses),Tamil Nadu,Rabi,3240,3534,960324,244,31
2021-07-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5881,3648,1303800,257,33
2021-08-31,Peas & beans (Pulses),Tamil Nadu,Rabi,6249,2000,577316,279,30
2021-09-30,Peas & beans (Pulses),Tamil Nadu,Rabi,7626,3567,1521970,114,30
2021-10-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3739,2577,1252907,111,35
2021-11-30,Peas & beans (Pulses),Tamil Nadu,Rabi,3533,2391,1866931,123,38
2021-12-31,Peas & beans (Pulses),Tamil Nadu,Rabi,7696,2160,1942398,62,22
2022-01-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3253,1525,1584460,92,24
2022-02-28,Peas & beans (Pulses),Tamil Nadu,Rabi,5614,2409,810253,59,24
2022-03-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5665,421,858113,116,36
2022-04-30,Peas & beans (Pulses),Tamil Nadu,Rabi,1795,7651,3959171,104,33
2022-05-31,Peas & beans (Pulses),Tamil Nadu,Rabi,2344,7277,2016331,104,39
2022-06-30,Peas & beans (Pulses),Tamil Nadu,Rabi,5691,4052,1298485,331,32
2022-07-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5838,2082,1256123,283,31
2022-08-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3732,4021,1291585,202,31
2022-09-30,Peas & beans (Pulses),Tamil Nadu,Rabi,3690,804,1060429,194,31
2022-10-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3917,2706,1146415,123,36
2022-11-30,Peas & beans (Pulses),Tamil Nadu,Rabi,3134,898,994688,167,34
2022-12-31,Peas & beans (Pulses),Tamil Nadu,Rabi,6249,4151,1237210,71,23
2023-01-31,Peas & beans (Pulses),Tamil Nadu,Rabi,3144,4352,1525883,54,20
2023-02-28,Peas & beans (Pulses),Tamil Nadu,Rabi,4947,4650,1216960,65,22
2023-03-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5336,240,1236430,102,39
2023-04-30,Peas & beans (Pulses),Tamil Nadu,Rabi,1987,6881,2714824,144,30
2023-05-31,Peas & beans (Pulses),Tamil Nadu,Rabi,2349,4216,3337405,167,37
2023-06-30,Peas & beans (Pulses),Tamil Nadu,Rabi,6592,3282,1461612,377,25
2023-07-31,Peas & beans (Pulses),Tamil Nadu,Rabi,5442,498,675545,243,25
2023-08-31,Peas & beans (Pulses),Tamil Nadu,Rabi,6104,2217,1895690,351,30
2023-09-30,Peas & beans (Pulses),Tamil Nadu,Rabi,6405,1455,595990,185,35
2023-10-31,Peas & beans (Pulses),Tamil Nadu,Rabi,6681,3249,1636517,128,34
2023-11-30,Peas & beans (Pulses),Tamil Nadu,Rabi,5842,756,1921104,189,30
2023-12-31,Peas & beans (Pulses),Tamil Nadu,Rabi,6809,2632,793062,54,24
2015-01-31,Peas & beans (Pulses),Kerala,Rabi,4109,3114,1892236,52,21
2015-02-28,Peas & beans (Pulses),Kerala,Rabi,7826,1959,660517,57,20
2015-03-31,Peas & beans (Pulses),Kerala,Rabi,4924,1446,1114830,123,37
2015-04-30,Peas & beans (Pulses),Kerala,Rabi,1325,5588,3507994,133,32
2015-05-31,Peas & beans (Pulses),Kerala,Rabi,2713,4623,3343131,137,33
2015-06-30,Peas & beans (Pulses),Kerala,Rabi,4735,4005,579726,275,31
2015-07-31,Peas & beans (Pulses),Kerala,Rabi,6180,346,928845,283,34
2015-08-31,Peas & beans (Pulses),Kerala,Rabi,6017,1616,955038,260,34
2015-09-30,Peas & beans (Pulses),Kerala,Rabi,4937,238,985753,161,39
2015-10-31,Peas & beans (Pulses),Kerala,Rabi,7963,724,1009328,181,34
2015-11-30,Peas & beans (Pulses),Kerala,Rabi,6134,4578,1460730,174,39
2015-12-31,Peas & beans (Pulses),Kerala,Rabi,7605,4096,999766,51,22
2016-01-31,Peas & beans (Pulses),Kerala,Rabi,4438,4805,979141,54,21
2016-02-29,Peas & beans (Pulses),Kerala,Rabi,6927,345,1880135,69,22
2016-03-31,Peas & beans (Pulses),Kerala,Rabi,5220,3010,976069,152,37
2016-04-30,Peas & beans (Pulses),Kerala,Rabi,1658,7043,3211467,115,36
2016-05-31,Peas & beans (Pulses),Kerala,Rabi,2953,4201,3017092,178,30
2016-06-30,Peas & beans (Pulses),Kerala,Rabi,5668,1814,1341076,289,34
2016-07-31,Peas & beans (Pulses),Kerala,Rabi,5114,1340,782159,297,25
2016-08-31,Peas & beans (Pulses),Kerala,Rabi,6774,3307,1954562,368,30
2016-09-30,Peas & beans (Pulses),Kerala,Rabi,3127,3420,1042115,155,38
2016-10-31,Peas & beans (Pulses),Kerala,Rabi,5596,1150,1863676,104,35
2016-11-30,Peas & beans (Pulses),Kerala,Rabi,5947,2320,685718,129,36
2016-12-31,Peas & beans (Pulses),Kerala,Rabi,6435,4036,1090825,59,22
2017-01-31,Peas & beans (Pulses),Kerala,Rabi,4313,4678,1680897,97,21
2017-02-28,Peas & beans (Pulses),Kerala,Rabi,6801,3665,1729202,63,23
2017-03-31,Peas & beans (Pulses),Kerala,Rabi,7271,2593,650754,163,39
2017-04-30,Peas & beans (Pulses),Kerala,Rabi,1405,8566,3149143,195,39
2017-05-31,Peas & beans (Pulses),Kerala,Rabi,2560,8117,3563172,136,37
2017-06-30,Peas & beans (Pulses),Kerala,Rabi,3697,2559,1335055,232,28
2017-07-31,Peas & beans (Pulses),Kerala,Rabi,7011,2845,992757,316,25
2017-08-31,Peas & beans (Pulses),Kerala,Rabi,5079,2815,1652118,275,32
2017-09-30,Peas & beans (Pulses),Kerala,Rabi,3590,4555,1930918,169,35
2017-10-31,Peas & beans (Pulses),Kerala,Rabi,6909,2196,1469496,179,37
2017-11-30,Peas & beans (Pulses),Kerala,Rabi,3724,1668,864883,112,39
2017-12-31,Peas & beans (Pulses),Kerala,Rabi,7462,185,1318315,91,24
2018-01-31,Peas & beans (Pulses),Kerala,Rabi,6148,138,1182802,75,23
2018-02-28,Peas & beans (Pulses),Kerala,Rabi,3244,2194,748365,79,24
2018-03-31,Peas & beans (Pulses),Kerala,Rabi,7040,392,734740,130,36
2018-04-30,Peas & beans (Pulses),Kerala,Rabi,3394,7124,2670628,190,31
2018-05-31,Peas & beans (Pulses),Kerala,Rabi,2326,8288,2035966,114,33
2018-06-30,Peas & beans (Pulses),Kerala,Rabi,3394,767,1525187,220,34
2018-07-31,Peas & beans (Pulses),Kerala,Rabi,7092,2562,555157,300,32
2018-08-31,Peas & beans (Pulses),Kerala,Rabi,4550,4691,1676777,252,27
2018-09-30,Peas & beans (Pulses),Kerala,Rabi,3798,2583,538349,135,39
2018-10-31,Peas & beans (Pulses),Kerala,Rabi,5055,1971,565565,194,34
2018-11-30,Peas & beans (Pulses),Kerala,Rabi,6282,2162,589655,195,34
2018-12-31,Peas & beans (Pulses),Kerala,Rabi,4297,4631,849688,93,21
2019-01-31,Peas & beans (Pulses),Kerala,Rabi,5342,1249,637831,50,20
2019-02-28,Peas & beans (Pulses),Kerala,Rabi,5339,887,788756,68,24
2019-03-31,Peas & beans (Pulses),Kerala,Rabi,6995,2787,1458511,193,37
2019-04-30,Peas & beans (Pulses),Kerala,Rabi,1814,8749,3683426,105,33
2019-05-31,Peas & beans (Pulses),Kerala,Rabi,1922,7852,2044709,158,36
2019-06-30,Peas & beans (Pulses),Kerala,Rabi,3611,4758,1274585,217,31
2019-07-31,Peas & beans (Pulses),Kerala,Rabi,6530,2630,1565868,306,25
2019-08-31,Peas & beans (Pulses),Kerala,Rabi,3545,2740,1250475,260,30
2019-09-30,Peas & beans (Pulses),Kerala,Rabi,3273,1747,1921033,160,37
2019-10-31,Peas & beans (Pulses),Kerala,Rabi,3298,4203,564948,117,30
2019-11-30,Peas & beans (Pulses),Kerala,Rabi,7451,2361,1673725,128,35
2019-12-31,Peas & beans (Pulses),Kerala,Rabi,3263,831,517214,50,20
2020-01-31,Peas & beans (Pulses),Kerala,Rabi,4954,1156,894375,96,22
2020-02-29,Peas & beans (Pulses),Kerala,Rabi,7065,235,753587,52,20
2020-03-31,Peas & beans (Pulses),Kerala,Rabi,5446,1512,1864972,100,33
2020-04-30,Peas & beans (Pulses),Kerala,Rabi,2485,4474,3671901,186,39
2020-05-31,Peas & beans (Pulses),Kerala,Rabi,2362,8588,3342970,166,33
2020-06-30,Peas & beans (Pulses),Kerala,Rabi,3819,4876,1545926,320,25
2020-07-31,Peas & beans (Pulses),Kerala,Rabi,6950,4578,1718976,298,27
2020-08-31,Peas & beans (Pulses),Kerala,Rabi,6138,623,1440098,247,27
2020-09-30,Peas & beans (Pulses),Kerala,Rabi,6501,2005,1742130,187,38
2020-10-31,Peas & beans (Pulses),Kerala,Rabi,7996,4454,1711290,186,38
2020-11-30,Peas & beans (Pulses),Kerala,Rabi,5327,1499,1563347,135,31
2020-12-31,Peas & beans (Pulses),Kerala,Rabi,3619,2961,787391,54,22
2021-01-31,Peas & beans (Pulses),Kerala,Rabi,4662,958,1013106,51,21
2021-02-28,Peas & beans (Pulses),Kerala,Rabi,7693,1247,1255346,77,22
2021-03-31,Peas & beans (Pulses),Kerala,Rabi,7850,4755,1297785,153,34
2021-04-30,Peas & beans (Pulses),Kerala,Rabi,1568,5541,2379871,130,36
2021-05-31,Peas & beans (Pulses),Kerala,Rabi,1820,6825,2520604,176,33
2021-06-30,Peas & beans (Pulses),Kerala,Rabi,3129,3738,512084,316,29
2021-07-31,Peas & beans (Pulses),Kerala,Rabi,4312,3078,647096,329,26
2021-08-31,Peas & beans (Pulses),Kerala,Rabi,6852,3208,1707609,341,33
2021-09-30,Peas & beans (Pulses),Kerala,Rabi,3913,3167,1387449,178,39
2021-10-31,Peas & beans (Pulses),Kerala,Rabi,7479,4229,946533,103,32
2021-11-30,Peas & beans (Pulses),Kerala,Rabi,4941,2397,1841674,100,39
2021-12-31,Peas & beans (Pulses),Kerala,Rabi,7115,4645,1927131,62,20
2022-01-31,Peas & beans (Pulses),Kerala,Rabi,3845,3870,1987797,79,24
2022-02-28,Peas & beans (Pulses),Kerala,Rabi,7889,1748,526093,58,20
2022-03-31,Peas & beans (Pulses),Kerala,Rabi,6505,1409,1014270,133,38
2022-04-30,Peas & beans (Pulses),Kerala,Rabi,2246,8222,2232636,128,38
2022-05-31,Peas & beans (Pulses),Kerala,Rabi,2047,7044,3843150,150,31
2022-06-30,Peas & beans (Pulses),Kerala,Rabi,7107,2080,776751,395,26
2022-07-31,Peas & beans (Pulses),Kerala,Rabi,6303,3295,1231857,352,28
2022-08-31,Peas & beans (Pulses),Kerala,Rabi,7373,4913,1362015,236,30
2022-09-30,Peas & beans (Pulses),Kerala,Rabi,4050,4443,1053918,190,39
2022-10-31,Peas & beans (Pulses),Kerala,Rabi,6812,3589,1346337,113,37
2022-11-30,Peas & beans (Pulses),Kerala,Rabi,4359,1678,1981839,114,38
2022-12-31,Peas & beans (Pulses),Kerala,Rabi,4086,428,1351882,95,23
2023-01-31,Peas & beans (Pulses),Kerala,Rabi,4739,4233,1346463,54,24
2023-02-28,Peas & beans (Pulses),Kerala,Rabi,5289,824,1810864,69,23
2023-03-31,Peas & beans (Pulses),Kerala,Rabi,7965,2424,937279,145,30
2023-04-30,Peas & beans (Pulses),Kerala,Rabi,1953,6905,3977045,198,36
2023-05-31,Peas & beans (Pulses),Kerala,Rabi,2412,6402,3021786,192,38
2023-06-30,Peas & beans (Pulses),Kerala,Rabi,3126,2466,869553,208,25
2023-07-31,Peas & beans (Pulses),Kerala,Rabi,4774,3653,1544512,255,30
2023-08-31,Peas & beans (Pulses),Kerala,Rabi,3095,2817,1510300,318,28
2023-09-30,Peas & beans (Pulses),Kerala,Rabi,3095,1327,663159,157,35
2023-10-31,Peas & beans (Pulses),Kerala,Rabi,6663,3351,1390825,170,37
2023-11-30,Peas & beans (Pulses),Kerala,Rabi,4364,4339,1428314,189,30
2023-12-31,Peas & beans (Pulses),Kerala,Rabi,3040,4108,1366281,83,21
2015-01-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,7557,4230,823305,7,7
2015-02-28,Peas & beans (Pulses),Uttar Pradesh,Rabi,5603,1368,1136870,11,14
2015-03-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,6069,744,1510544,6,25
2015-04-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,1500,7202,3402448,39,27
2015-05-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,1347,4538,3398446,23,26
2015-06-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,4521,2412,612844,283,26
2015-07-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,6725,321,1987868,234,31
2015-08-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,5857,3943,902732,213,31
2015-09-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,4251,711,875924,42,31
2015-10-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,7022,1304,864015,29,39
2015-11-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,7344,3010,680492,36,26
2015-12-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,5616,466,1369306,14,14
2016-01-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,4637,171,851733,26,7
2016-02-29,Peas & beans (Pulses),Uttar Pradesh,Rabi,7384,2257,1280474,14,14
2016-03-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,7768,430,1979093,35,39
2016-04-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,3258,8713,2503361,40,25
2016-05-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,2006,8174,3294196,27,25
2016-06-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,7334,4000,1634553,223,33
2016-07-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3706,2676,730299,222,26
2016-08-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,4128,3585,803081,198,31
2016-09-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,3598,4739,722221,40,34
2016-10-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3950,4274,1192234,7,38
2016-11-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,4179,302,1379594,11,38
2016-12-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,4783,3628,827644,14,8
2017-01-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,7678,1470,1256842,16,7
2017-02-28,Peas & beans (Pulses),Uttar Pradesh,Rabi,7517,3078,1332855,4,12
2017-03-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3263,3101,853147,14,33
2017-04-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,2830,4160,2921490,42,31
2017-05-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,2231,7750,3153379,18,25
2017-06-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,6713,1654,1122066,212,32
2017-07-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,4534,1838,693982,209,31
2017-08-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,4115,2667,695823,154,25
2017-09-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,4430,3315,985552,25,36
2017-10-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,5348,3411,513416,31,27
2017-11-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,6196,1482,1562347,14,31
2017-12-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3815,168,834713,27,12
2018-01-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,4054,236,1730401,3,7
2018-02-28,Peas & beans (Pulses),Uttar Pradesh,Rabi,6326,2187,931554,28,7
2018-03-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,7855,4334,1636961,25,36
2018-04-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,1569,4862,2026786,33,32
2018-05-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,2782,7008,3335424,15,32
2018-06-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,7901,156,787738,182,25
2018-07-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3378,1099,1991356,162,30
2018-08-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,5735,274,1959142,253,29
2018-09-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,4756,4580,1016682,22,32
2018-10-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,7419,369,1953726,30,36
2018-11-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,6805,4179,826448,0,38
2018-12-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,7516,1752,1308325,13,11
2019-01-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3993,2305,1516257,20,5
2019-02-28,Peas & beans (Pulses),Uttar Pradesh,Rabi,3997,530,1216086,15,9
2019-03-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,7444,2811,1321731,36,26
2019-04-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,3108,5252,2891036,17,30
2019-05-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,2729,5100,3255220,27,27
2019-06-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,5295,3205,1161422,273,28
2019-07-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3269,1505,1893850,283,34
2019-08-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3958,4896,1805426,192,32
2019-09-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,6642,578,1612230,38,38
2019-10-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3320,4149,656298,29,32
2019-11-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,3763,3651,1607765,29,39
2019-12-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,6018,4952,781098,26,12
2020-01-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3693,4915,1798537,10,7
2020-02-29,Peas & beans (Pulses),Uttar Pradesh,Rabi,3710,152,1968444,17,9
2020-03-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3835,3211,1924476,35,31
2020-04-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,2491,7727,3824792,3,28
2020-05-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,2554,4482,2997481,7,35
2020-06-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,7703,413,1357587,175,31
2020-07-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,3528,3826,1916441,159,31
2020-08-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,7051,3273,933793,193,27
2020-09-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,4265,3789,1159310,9,28
2020-10-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,5265,3321,862559,21,38
2020-11-30,Peas & beans (Pulses),Uttar Pradesh,Rabi,3444,1016,1723633,35,27
2020-12-31,Peas & beans (Pulses),Uttar Pradesh,Rabi,4515,3854,1414889,21,11
